m,target_svi,composite
0.855,0.7983738919247538,0.8558581037597656
0.86,0.7953314162519448,0.8537503774414061
0.865,0.7923539475588088,0.8516426511230468
0.87,0.789442436600108,0.8495349248046874
0.875,0.7865978222524638,0.8474271984863281
0.88,0.7838210287181239,0.8453194721679687
0.885,0.7811129626543161,0.8432117458496093
0.89,0.7784745102390143,0.8411040195312499
0.895,0.7759065341852001,0.8389962932128906
0.9,0.7734098707169265,0.8368885668945312
0.905,0.7709853265216647,0.8347808405761717
0.91,0.7686336756945156,0.8326731142578124
0.915,0.7663556566908698,0.830565387939453
0.9199999999999999,0.7641519693049909,0.8284576616210937
0.925,0.7620232716927494,0.8263499353027343
0.9299999999999999,0.7599701774573219,0.824242208984375
0.935,0.7579932528170904,0.8221344826660155
0.94,0.756093013875195,0.8200267563476562
0.9450000000000001,0.7542699240101993,0.8179190300292968
0.95,0.7525243914071208,0.8158113037109375
0.9550000000000001,0.7508567667476319,0.8161700512084961
0.96,0.7492673410775557,0.8165287987060547
0.9650000000000001,0.7477563438688704,0.8168875462036133
0.97,0.7463239412922874,0.8172462937011719
0.9750000000000001,0.7449702347150882,0.8176050411987305
0.98,0.7436952594373388,0.817963788696289
0.985,0.7424989836778064,0.8183225361938476
0.99,0.7413813078189716,0.8186812836914062
0.995,0.7403420639184244,0.8190400311889648
1.0,0.7393810154917319,0.8193987786865233
1.005,0.7384978575695653,0.8197575261840819
1.01,0.7376922170295312,0.8201162736816405
1.0150000000000001,0.7369636532007902,0.8204750211791991
1.02,0.7363116587372069,0.8208337686767577
1.025,0.7357356607524882,0.8211925161743163
1.03,0.7352350222085697,0.8215512636718749
1.0350000000000001,0.7348090435464404,0.8219100111694335
1.04,0.7344569645466679,0.8222687586669921
1.045,0.734177966405143,0.8226275061645507
1.05,0.7339711740080183,0.8229862536621093
1.0550000000000002,0.7338356583884842,0.8248247498168945
1.06,0.7337704393469313,0.8266632459716796
1.065,0.7337744882151892,0.8285017421264648
1.07,0.7338467307449221,0.8303402382812499
1.075,0.7339860500998875,0.8321787344360351
1.08,0.7341912899316365,0.8340172305908203
1.085,0.7344612575183317,0.8358557267456054
1.09,0.7347947269466715,0.8376942229003906
1.095,0.7351904423174288,0.8395327190551757
1.1,0.7356471209558084,0.8413712152099609
1.105,0.7361634566086875,0.8432097113647461
1.11,0.7367381226118074,0.8450482075195312
1.115,0.7373697750111027,0.8468867036743164
1.12,0.7380570556235653,0.8487251998291016
1.125,0.7387985950243319,0.8505636959838867
1.1300000000000001,0.7395930154480138,0.8524021921386719
1.135,0.7404389335936562,0.854240688293457
1.1400000000000001,0.7413349633240837,0.8560791844482423
1.145,0.7422797182517568,0.8579176806030273
1.15,0.7432718142045965,0.8597561767578125
1.155,0.7443098715665366,0.8606866292046441
1.1600000000000001,0.7453925174888039,0.8616170816514757
1.165,0.7465183879691114,0.8625475340983073
1.17,0.7476861297970563,0.8634779865451389
1.175,0.7488944023650498,0.8644084389919705
1.1800000000000002,0.7501418793450504,0.865338891438802
1.185,0.7514272502322418,0.8662693438856337
1.19,0.7527492217575662,0.8671997963324652
1.195,0.7541065191717214,0.8681302487792969
1.2000000000000002,0.7554978874038255,0.8690607012261284
1.205,0.7569220920984786,0.8699911536729601
1.21,0.7583779205353934,0.8709216061197916
1.215,0.7598641824361225,0.8718520585666233
1.2200000000000002,0.7613797106627084,0.8727825110134548
1.225,0.7629233618133062,0.8737129634602865
1.23,0.7644940167199886,0.874643415907118
1.235,0.7660905808540523,0.8755738683539497
1.2400000000000002,0.7677119846441948,0.8765043208007812
1.245,0.7693571837129453,0.8774347732476129
1.25,0.7710251590366958,0.8783652256944444
