m,target_svi,composite
0.855,0.7983738919247538,0.8540053662109375
0.86,0.7953314162519448,0.85221501953125
0.865,0.7923539475588088,0.8504246728515625
0.87,0.789442436600108,0.848634326171875
0.875,0.7865978222524638,0.8468439794921875
0.88,0.7838210287181239,0.8450536328125
0.885,0.7811129626543161,0.8432632861328124
0.89,0.7784745102390143,0.841472939453125
0.895,0.7759065341852001,0.8396825927734375
0.9,0.7734098707169265,0.8378922460937499
0.905,0.7709853265216647,0.8361018994140624
0.91,0.7686336756945156,0.834311552734375
0.915,0.7663556566908698,0.8325212060546875
0.9199999999999999,0.7641519693049909,0.830730859375
0.925,0.7620232716927494,0.8289405126953124
0.9299999999999999,0.7599701774573219,0.827150166015625
0.935,0.7579932528170904,0.8253598193359374
0.94,0.756093013875195,0.82356947265625
0.9450000000000001,0.7542699240101993,0.8217791259765624
0.95,0.7525243914071208,0.819988779296875
0.9550000000000001,0.7508567667476319,0.820639814453125
0.96,0.7492673410775557,0.8212908496093749
0.9650000000000001,0.7477563438688704,0.821941884765625
0.97,0.7463239412922874,0.822592919921875
0.9750000000000001,0.7449702347150882,0.823243955078125
0.98,0.7436952594373388,0.823894990234375
0.985,0.7424989836778064,0.8245460253906249
0.99,0.7413813078189716,0.8251970605468749
0.995,0.7403420639184244,0.8258480957031249
1.0,0.7393810154917319,0.826499130859375
1.005,0.7384978575695653,0.827150166015625
1.01,0.7376922170295312,0.827801201171875
1.0150000000000001,0.7369636532007902,0.8284522363281249
1.02,0.7363116587372069,0.8291032714843749
1.025,0.7357356607524882,0.8297543066406249
1.03,0.7352350222085697,0.8304053417968749
1.0350000000000001,0.7348090435464404,0.831056376953125
1.04,0.7344569645466679,0.8317074121093749
1.045,0.734177966405143,0.8323584472656249
1.05,0.7339711740080183,0.8330094824218749
1.0550000000000002,0.7338356583884842,0.8345150012207031
1.06,0.7337704393469313,0.8360205200195312
1.065,0.7337744882151892,0.8375260388183593
1.07,0.7338467307449221,0.8390315576171874
1.075,0.7339860500998875,0.8405370764160155
1.08,0.7341912899316365,0.8420425952148437
1.085,0.7344612575183317,0.8435481140136718
1.09,0.7347947269466715,0.8450536328125
1.095,0.7351904423174288,0.8465591516113281
1.1,0.7356471209558084,0.8480646704101562
1.105,0.7361634566086875,0.8495701892089843
1.11,0.7367381226118074,0.8510757080078125
1.115,0.7373697750111027,0.8525812268066406
1.12,0.7380570556235653,0.8540867456054688
1.125,0.7387985950243319,0.8555922644042969
1.1300000000000001,0.7395930154480138,0.857097783203125
1.135,0.7404389335936562,0.8586033020019531
1.1400000000000001,0.7413349633240837,0.8601088208007813
1.145,0.7422797182517568,0.8616143395996094
1.15,0.7432718142045965,0.8631198583984375
1.155,0.7443098715665366,0.8641208249511719
1.1600000000000001,0.7453925174888039,0.8651217915039063
1.165,0.7465183879691114,0.8661227580566406
1.17,0.7476861297970563,0.867123724609375
1.175,0.7488944023650498,0.8681246911621094
1.1800000000000002,0.7501418793450504,0.8691256577148438
1.185,0.7514272502322418,0.8701266242675781
1.19,0.7527492217575662,0.8711275908203125
1.195,0.7541065191717214,0.8721285573730468
1.2000000000000002,0.7554978874038255,0.8731295239257812
1.205,0.7569220920984786,0.8741304904785157
1.21,0.7583779205353934,0.87513145703125
1.215,0.7598641824361225,0.8761324235839844
1.2200000000000002,0.7613797106627084,0.8771333901367188
1.225,0.7629233618133062,0.8781343566894532
1.23,0.7644940167199886,0.8791353232421875
1.235,0.7660905808540523,0.8801362897949219
1.2400000000000002,0.7677119846441948,0.8811372563476563
1.245,0.7693571837129453,0.8821382229003907
1.25,0.7710251590366958,0.883139189453125
